GEO_ID,NAME,POPGROUP,POPGROUP_LABEL,B01003_001E,B01003_001M,,,fips,county,state
0500000US08055,"Huerfano County, Colorado",1,Total population,6787,*****,CO,,08057,Jackson County,CO
0500000US08057,"Jackson County, Colorado",1,Total population,1375,145,CO,,08059,Jefferson County,CO
0500000US08059,"Jefferson County, Colorado",1,Total population,580130,*****,CO,,08061,Kiowa County,CO
0500000US08061,"Kiowa County, Colorado",1,Total population,1414,145,CO,,08063,Kit Carson County,CO
0500000US08063,"Kit Carson County, Colorado",1,Total population,7071,*****,CO,,08065,Lake County,CO
0500000US08065,"Lake County, Colorado",1,Total population,7417,*****,CO,,08067,La Plata County,CO
0500000US08067,"La Plata County, Colorado",1,Total population,55673,*****,CO,,08069,Larimer County,CO
0500000US08069,"Larimer County, Colorado",1,Total population,354670,*****,CO,,08071,Las Animas County,CO
0500000US08071,"Las Animas County, Colorado",1,Total population,14531,*****,CO,,08073,Lincoln County,CO
0500000US08073,"Lincoln County, Colorado",1,Total population,5630,*****,CO,,08075,Logan County,CO
0500000US08075,"Logan County, Colorado",1,Total population,21765,*****,CO,,08077,Mesa County,CO
0500000US08077,"Mesa County, Colorado",1,Total population,154685,*****,CO,,08079,Mineral County,CO
0500000US08079,"Mineral County, Colorado",1,Total population,794,127,CO,,08081,Moffat County,CO
0500000US08081,"Moffat County, Colorado",1,Total population,13240,*****,CO,,08083,Montezuma County,CO
0500000US08083,"Montezuma County, Colorado",1,Total population,25916,*****,CO,,08085,Montrose County,CO
0500000US08085,"Montrose County, Colorado",1,Total population,42328,*****,CO,,08087,Morgan County,CO
0500000US08087,"Morgan County, Colorado",1,Total population,28868,*****,CO,,08089,Otero County,CO
0500000US08089,"Otero County, Colorado",1,Total population,18665,*****,CO,,08091,Ouray County,CO
0500000US08091,"Ouray County, Colorado",1,Total population,4850,*****,CO,,08093,Park County,CO
0500000US08093,"Park County, Colorado",1,Total population,17384,*****,CO,,08095,Phillips County,CO
0500000US08095,"Phillips County, Colorado",1,Total population,4497,*****,CO,,08097,Pitkin County,CO
0500000US08097,"Pitkin County, Colorado",1,Total population,17471,*****,CO,,08099,Prowers County,CO
0500000US08099,"Prowers County, Colorado",1,Total population,11966,*****,CO,,08101,Pueblo County,CO
0500000US08101,"Pueblo County, Colorado",1,Total population,167453,*****,CO,,08103,Rio Blanco County,CO
0500000US08103,"Rio Blanco County, Colorado",1,Total population,6495,*****,CO,,08105,Rio Grande County,CO
0500000US08105,"Rio Grande County, Colorado",1,Total population,11476,*****,CO,,08107,Routt County,CO
0500000US08107,"Routt County, Colorado",1,Total population,24899,*****,CO,,08109,Saguache County,CO
0500000US08109,"Saguache County, Colorado",1,Total population,6369,*****,CO,,08111,San Juan County,CO
0500000US08111,"San Juan County, Colorado",1,Total population,698,141,CO,,08113,San Miguel County,CO
0500000US08113,"San Miguel County, Colorado",1,Total population,8084,*****,CO,,08115,Sedgwick County,CO
0500000US08115,"Sedgwick County, Colorado",1,Total population,2459,157,CO,,08117,Summit County,CO
0500000US08117,"Summit County, Colorado",1,Total population,31042,*****,CO,,08119,Teller County,CO
0500000US08119,"Teller County, Colorado",1,Total population,24607,*****,CO,,08121,Washington County,CO
0500000US08121,"Washington County, Colorado",1,Total population,4834,*****,CO,,08123,Weld County,CO
0500000US08123,"Weld County, Colorado",1,Total population,322424,*****,CO,,08125,Yuma County,CO
0500000US08125,"Yuma County, Colorado",1,Total population,9944,*****,CO,,09001,Fairfield County,CT
0500000US09001,"Fairfield County, Connecticut",1,Total population,956446,*****,CT,,09003,Hartford County,CT
0500000US09003,"Hartford County, Connecticut",1,Total population,898636,*****,CT,,09005,Litchfield County,CT
0500000US09005,"Litchfield County, Connecticut",1,Total population,185175,*****,CT,,09007,Middlesex County,CT
0500000US09007,"Middlesex County, Connecticut",1,Total population,164568,*****,CT,,09009,New Haven County,CT
0500000US09009,"New Haven County, Connecticut",1,Total population,864751,*****,CT,,09011,New London County,CT
0500000US09011,"New London County, Connecticut",1,Total population,269131,*****,CT,,09013,Tolland County,CT
0500000US09013,"Tolland County, Connecticut",1,Total population,150120,*****,CT,,09015,Windham County,CT
0500000US09015,"Windham County, Connecticut",1,Total population,116503,*****,CT,,10001,Kent County,#N/A
0500000US10001,"Kent County, Delaware",1,Total population,180078,*****,#N/A,,10003,New Castle County,#N/A
0500000US10003,"New Castle County, Delaware",1,Total population,567769,*****,#N/A,,10005,Sussex County,#N/A
0500000US10005,"Sussex County, Delaware",1,Total population,234045,*****,#N/A,,11001,District of Columbia,DC
0500000US11001,"District of Columbia, District of Columbia",1,Total population,683154,*****,DC,,12001,Alachua County,FL
0500000US12001,"Alachua County, Florida",1,Total population,276171,*****,FL,,12003,Baker County,FL
0500000US12003,"Baker County, Florida",1,Total population,28003,*****,FL,,12005,Bay County,FL
0500000US12005,"Bay County, Florida",1,Total population,181384,*****,FL,,12007,Bradford County,FL
0500000US12007,"Bradford County, Florida",1,Total population,27928,*****,FL,,12009,Brevard County,FL
0500000US12009,"Brevard County, Florida",1,Total population,601573,*****,FL,,12011,Broward County,FL
0500000US12011,"Broward County, Florida",1,Total population,1934551,*****,FL,,12013,Calhoun County,FL
0500000US12013,"Calhoun County, Florida",1,Total population,13863,*****,FL,,12015,Charlotte County,FL
0500000US12015,"Charlotte County, Florida",1,Total population,184837,*****,FL,,12017,Citrus County,FL
0500000US12017,"Citrus County, Florida",1,Total population,151888,*****,FL,,12019,Clay County,FL
0500000US12019,"Clay County, Florida",1,Total population,216308,*****,FL,,12021,Collier County,FL
0500000US12021,"Collier County, Florida",1,Total population,372797,*****,FL,,12023,Columbia County,FL
0500000US12023,"Columbia County, Florida",1,Total population,69265,*****,FL,,12027,DeSoto County,FL
0500000US12027,"DeSoto County, Florida",1,Total population,34027,*****,FL,,12029,Dixie County,FL
0500000US12029,"Dixie County, Florida",1,Total population,16701,*****,FL,,12031,Duval County,FL
0500000US12031,"Duval County, Florida",1,Total population,983153,*****,FL,,12033,Escambia County,FL
0500000US12033,"Escambia County, Florida",1,Total population,318828,*****,FL,,12035,Flagler County,FL
0500000US12035,"Flagler County, Florida",1,Total population,113888,*****,FL,,12037,Franklin County,FL
0500000US12037,"Franklin County, Florida",1,Total population,12232,*****,FL,,12039,Gadsden County,FL
0500000US12039,"Gadsden County, Florida",1,Total population,44233,*****,FL,,12041,Gilchrist County,FL
0500000US12041,"Gilchrist County, Florida",1,Total population,17759,*****,FL,,12043,Glades County,FL
0500000US12043,"Glades County, Florida",1,Total population,12183,*****,FL,,12045,Gulf County,FL
0500000US12045,"Gulf County, Florida",1,Total population,15205,*****,FL,,12047,Hamilton County,FL
0500000US12047,"Hamilton County, Florida",1,Total population,13973,*****,FL,,12049,Hardee County,FL
0500000US12049,"Hardee County, Florida",1,Total population,25632,*****,FL,,12051,Hendry County,FL
0500000US12051,"Hendry County, Florida",1,Total population,39439,*****,FL,,12053,Hernando County,FL
0500000US12053,"Hernando County, Florida",1,Total population,192128,*****,FL,,12055,Highlands County,FL
0500000US12055,"Highlands County, Florida",1,Total population,101174,*****,FL,,12057,Hillsborough County,FL
0500000US12057,"Hillsborough County, Florida",1,Total population,1444359,*****,FL,,12059,Holmes County,FL
0500000US12059,"Holmes County, Florida",1,Total population,19622,*****,FL,,12061,Indian River County,FL
0500000US12061,"Indian River County, Florida",1,Total population,158002,*****,FL,,12063,Jackson County,FL
0500000US12063,"Jackson County, Florida",1,Total population,48067,*****,FL,,12065,Jefferson County,FL
0500000US12065,"Jefferson County, Florida",1,Total population,14405,*****,FL,,12067,Lafayette County,FL
0500000US12067,"Lafayette County, Florida",1,Total population,8343,*****,FL,,12069,Lake County,FL
0500000US12069,"Lake County, Florida",1,Total population,375059,*****,FL,,12071,Lee County,FL
0500000US12071,"Lee County, Florida",1,Total population,752251,*****,FL,,12073,Leon County,FL
0500000US12073,"Leon County, Florida",1,Total population,290965,*****,FL,,12075,Levy County,FL
0500000US12075,"Levy County, Florida",1,Total population,42392,*****,FL,,12077,Liberty County,FL
0500000US12077,"Liberty County, Florida",1,Total population,7987,*****,FL,,12079,Madison County,FL
0500000US12079,"Madison County, Florida",1,Total population,18051,*****,FL,,12081,Manatee County,FL
0500000US12081,"Manatee County, Florida",1,Total population,394824,*****,FL,,12083,Marion County,FL
0500000US12083,"Marion County, Florida",1,Total population,370372,*****,FL,,12085,Martin County,FL
0500000US12085,"Martin County, Florida",1,Total population,158323,*****,FL,,12086,Miami-Dade County,FL
0500000US12086,"Miami-Dade County, Florida",1,Total population,2690113,*****,FL,,12087,Monroe County,FL
0500000US12087,"Monroe County, Florida",1,Total population,82244,*****,FL,,12089,Nassau County,FL
0500000US12089,"Nassau County, Florida",1,Total population,88492,*****,FL,,12091,Okaloosa County,FL
0500000US12091,"Okaloosa County, Florida",1,Total population,209230,*****,FL,,12093,Okeechobee County,FL
0500000US12093,"Okeechobee County, Florida",1,Total population,39716,*****,FL,,12095,Orange County,FL
0500000US12095,"Orange County, Florida",1,Total population,1409949,*****,FL,,12097,Osceola County,FL
0500000US12097,"Osceola County, Florida",1,Total population,380331,*****,FL,,12099,Palm Beach County,FL
0500000US12099,"Palm Beach County, Florida",1,Total population,1481233,*****,FL,,12101,Pasco County,FL
0500000US12101,"Pasco County, Florida",1,Total population,551598,*****,FL,,12103,Pinellas County,FL
0500000US12103,"Pinellas County, Florida",1,Total population,957989,*****,FL,,12105,Polk County,FL
0500000US12105,"Polk County, Florida",1,Total population,713148,*****,FL,,12107,Putnam County,FL
0500000US12107,"Putnam County, Florida",1,Total population,73147,*****,FL,,12109,St. Johns County,FL
0500000US12109,"St. Johns County, Florida",1,Total population,265724,*****,FL,,12111,St. Lucie County,FL
0500000US12111,"St. Lucie County, Florida",1,Total population,324599,*****,FL,,12113,Santa Rosa County,FL
0500000US12113,"Santa Rosa County, Florida",1,Total population,184345,*****,FL,,12115,Sarasota County,FL
0500000US12115,"Sarasota County, Florida",1,Total population,429336,*****,FL,,12117,Seminole County,FL
0500000US12117,"Seminole County, Florida",1,Total population,467382,*****,FL,,12119,Sumter County,FL
0500000US12119,"Sumter County, Florida",1,Total population,127335,*****,FL,,12121,Suwannee County,FL
0500000US12121,"Suwannee County, Florida",1,Total population,43514,*****,FL,,12123,Taylor County,FL
0500000US12123,"Taylor County, Florida",1,Total population,21762,*****,FL,,12125,Union County,FL
0500000US12125,"Union County, Florida",1,Total population,16141,*****,FL,,12127,Volusia County,FL
0500000US12127,"Volusia County, Florida",1,Total population,548783,*****,FL,,12129,Wakulla County,FL
0500000US12129,"Wakulla County, Florida",1,Total population,33144,*****,FL,,12131,Walton County,FL
0500000US12131,"Walton County, Florida",1,Total population,73456,*****,FL,,12133,Washington County,FL
0500000US12133,"Washington County, Florida",1,Total population,24906,*****,FL,,13001,Appling County,GA
0500000US13001,"Appling County, Georgia",1,Total population,18509,*****,GA,,13003,Atkinson County,GA
0500000US13003,"Atkinson County, Georgia",1,Total population,8269,*****,GA,,13005,Bacon County,GA
0500000US13005,"Bacon County, Georgia",1,Total population,11163,*****,GA,,13007,Baker County,GA
0500000US13007,"Baker County, Georgia",1,Total population,2928,*****,GA,,13009,Baldwin County,GA
0500000US13009,"Baldwin County, Georgia",1,Total population,43876,*****,GA,,13011,Banks County,GA
0500000US13011,"Banks County, Georgia",1,Total population,18061,*****,GA,,13013,Barrow County,GA
0500000US13013,"Barrow County, Georgia",1,Total population,82138,*****,GA,,13015,Bartow County,GA
0500000US13015,"Bartow County, Georgia",1,Total population,107868,*****,GA,,13017,Ben Hill County,GA
0500000US13017,"Ben Hill County, Georgia",1,Total population,17237,*****,GA,,13019,Berrien County,GA
0500000US13019,"Berrien County, Georgia",1,Total population,18195,*****,GA,,13021,Bibb County,GA
0500000US13021,"Bibb County, Georgia",1,Total population,156711,*****,GA,,13023,Bleckley County,GA
0500000US13023,"Bleckley County, Georgia",1,Total population,12562,*****,GA,,13025,Brantley County,GA
0500000US13025,"Brantley County, Georgia",1,Total population,18072,*****,GA,,13027,Brooks County,GA
0500000US13027,"Brooks County, Georgia",1,Total population,16254,*****,GA,,13029,Bryan County,GA
0500000US13029,"Bryan County, Georgia",1,Total population,43278,*****,GA,,13031,Bulloch County,GA
0500000US13031,"Bulloch County, Georgia",1,Total population,79635,*****,GA,,13033,Burke County,GA
0500000US13033,"Burke County, Georgia",1,Total population,24231,*****,GA,,13035,Butts County,GA
0500000US13035,"Butts County, Georgia",1,Total population,24950,*****,GA,,13037,Calhoun County,GA
0500000US13037,"Calhoun County, Georgia",1,Total population,5668,*****,GA,,13039,Camden County,GA
0500000US13039,"Camden County, Georgia",1,Total population,54256,*****,GA,,13043,Candler County,GA
0500000US13043,"Candler County, Georgia",1,Total population,10885,*****,GA,,13045,Carroll County,GA
0500000US13045,"Carroll County, Georgia",1,Total population,118402,*****,GA,,13047,Catoosa County,GA
0500000US13047,"Catoosa County, Georgia",1,Total population,67579,*****,GA,,13049,Charlton County,GA
0500000US13049,"Charlton County, Georgia",1,Total population,12416,*****,GA,,13051,Chatham County,GA
0500000US13051,"Chatham County, Georgia",1,Total population,294815,*****,GA,,13053,Chattahoochee County,GA
0500000US13053,"Chattahoochee County, Georgia",1,Total population,9533,*****,GA,,13055,Chattooga County,GA
0500000US13055,"Chattooga County, Georgia",1,Total population,24898,*****,GA,,13057,Cherokee County,GA
0500000US13057,"Cherokee County, Georgia",1,Total population,262155,*****,GA,,13059,Clarke County,GA
0500000US13059,"Clarke County, Georgia",1,Total population,128195,*****,GA,,13061,Clay County,GA
0500000US13061,"Clay County, Georgia",1,Total population,2883,*****,GA,,13063,Clayton County,GA
0500000US13063,"Clayton County, Georgia",1,Total population,294335,*****,GA,,13065,Clinch County,GA
0500000US13065,"Clinch County, Georgia",1,Total population,6737,*****,GA,,13067,Cobb County,GA
0500000US13067,"Cobb County, Georgia",1,Total population,762500,*****,GA,,13069,Coffee County,GA
0500000US13069,"Coffee County, Georgia",1,Total population,43048,*****,GA,,13071,Colquitt County,GA
0500000US13071,"Colquitt County, Georgia",1,Total population,45800,*****,GA,,13073,Columbia County,GA
0500000US13073,"Columbia County, Georgia",1,Total population,154274,*****,GA,,13075,Cook County,GA
0500000US13075,"Cook County, Georgia",1,Total population,17188,*****,GA,,13077,Coweta County,GA
0500000US13077,"Coweta County, Georgia",1,Total population,144928,*****,GA,,13079,Crawford County,GA
0500000US13079,"Crawford County, Georgia",1,Total population,12159,*****,GA,,13081,Crisp County,GA
0500000US13081,"Crisp County, Georgia",1,Total population,20524,*****,GA,,13083,Dade County,GA
0500000US13083,"Dade County, Georgia",1,Total population,16313,*****,GA,,13085,Dawson County,GA
0500000US13085,"Dawson County, Georgia",1,Total population,26202,*****,GA,,13087,Decatur County,GA
0500000US13087,"Decatur County, Georgia",1,Total population,29020,*****,GA,,13089,DeKalb County,GA
0500000US13089,"DeKalb County, Georgia",1,Total population,758634,*****,GA,,13091,Dodge County,GA
0500000US13091,"Dodge County, Georgia",1,Total population,20089,*****,GA,,13093,Dooly County,GA
0500000US13093,"Dooly County, Georgia",1,Total population,11546,*****,GA,,13095,Dougherty County,GA
0500000US13095,"Dougherty County, Georgia",1,Total population,86825,*****,GA,,13097,Douglas County,GA
